"Month","Time Period","Mode","Bus Type","Question Text","Category","Measure","Score Grain","Score Type","Score","Sample Size"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Travel Time","Satisfaction","Travel Time","Dissatisfied","Percent of Respondents","14.00354229732","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Satisfied","Percent of Respondents","20.20469115065","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Very Dissatisfied","Percent of Respondents","11.92757599447","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Satisfied","Percent of Respondents","44.52041171429","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Cleanliness Of The Train","Satisfaction","Train Cleanliness","Dissatisfied","Percent of Respondents","23.34732114058","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Satisfied","Percent of Respondents","17.26565446851","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Very Dissatisfied","Percent of Respondents","14.12749061836","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Satisfied","Percent of Respondents","46.00842740645","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Cleanliness Of The Station","Satisfaction","Station Cleanliness","Dissatisfied","Percent of Respondents","22.59842750668","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Satisfied","Percent of Respondents","18.91633161954","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Very Dissatisfied","Percent of Respondents","12.62610060872","2,057"
"2026-02-01",,"Subway",,"Which of the following needs to improve to increase your subway satisfaction? Select up to three.","Improvements","Improve to Increase Satisfaction","Better Fare Enforcement","Percent of Respondents","17.48590981323","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Satisfied","Percent of Respondents","46.63506213657","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.  - Overall Station Satisfaction","Satisfaction","Overall Station","Dissatisfied","Percent of Respondents","21.82250563517","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Very Satisfied","Percent of Respondents","23.24807983159","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Very Dissatisfied","Percent of Respondents","9.95843133612","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Satisfied","Percent of Respondents","45.13994627187","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Overall Satisfaction","Satisfaction","Overall Line","Dissatisfied","Percent of Respondents","21.65354256042","2,057"
"2026-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Very Satisfied","Percent of Respondents","16.08090899006","2,057"
"2026-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Very Dissatisfied","Percent of Respondents","10.49683658683","2,057"
"2026-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Satisfied","Percent of Respondents","51.99425144472","2,057"
"2026-02-01",,"Subway",,"How satisfied were you with your overall subway experience on this most recent trip? (1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, 9-10 are very satisfied)","Satisfaction","Overall Last Trip","Dissatisfied","Percent of Respondents","21.42800297839","2,057"
"2026-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Satisfied","Percent of Respondents","12.69414569364","2,057"
"2026-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Very Dissatisfied","Percent of Respondents","13.96803529635","2,057"
"2026-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Satisfied","Percent of Respondents","48.97039158284","2,057"
"2026-02-01",,"Subway",,"During the past month, how satisfied were you with your overall subway experience? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied.","Satisfaction","Overall Last Month","Dissatisfied","Percent of Respondents","24.36742742717","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Satisfied","Percent of Respondents","22.79898661536","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Very Dissatisfied","Percent of Respondents","13.58247720163","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Satisfied","Percent of Respondents","42.00851417915","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how satisfied were you with each of the following? Where 1-2 are very dissatisfied, 3-5 are dissatisfied, 6-8 are satisfied, and 9-10 are very satisfied. - Crowding On Board","Satisfaction","Crowding on Trains","Dissatisfied","Percent of Respondents","21.61002200386","2,057"
"2026-02-01",,"Subway",,"How safe do you feel using the subway system?  Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","System Safety","Safety Score","Average Score (1-10)","6.19700045045","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Unsafe","Percent of Respondents","7.65687160365","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Very Safe","Percent of Respondents","28.80247227721","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Unsafe","Percent of Respondents","16.84449199649","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience with [INSERT SUBWAY LINE] train for this trip, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety on Trains","Safe","Percent of Respondents","46.69616412265","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Unsafe","Percent of Respondents","8.47656380026","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Very Safe","Percent of Respondents","28.3282734736","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Unsafe","Percent of Respondents","16.14317612714","2,057"
"2026-02-01",,"Subway",,"Thinking about your experience in [INSERT SUBWAY STATION] station, how safe did you feel? Where 1-2 are very unsafe, 3-5 are unsafe, 6-8 are safe, and 9-10 are very safe.","Safety","Safety in Stations","Safe","Percent of Respondents","47.051986599","2,057"
